      DATE & TIME:      |   STATUS:   |     REF:     |    EQU:     |   NWT:   |        MRN:        | PKG: |   ABS:   |    DAT:    
2023-02-15 12:05:28,274 |         NEW:|  2GOT002213  | CAIU3787463 | 18968.00 | 22SEE4WVDV262HIGD1 | 960  | 51063383 | 2022-04-06 
2023-02-15 12:05:28,305 |         NEW:|  2GOT002213  | CLHU3919600 | 18962.00 | 22SEE4X84259RU4OY2 | 960  | 51063384 | 2022-04-06 
2023-02-15 12:05:28,336 |         NEW:|  2GOT002211  | TGHU0110807 | 19159.80 | 22SEE4X67R41UVYOX7 | 1312 | 51063385 | 2022-04-06 
2023-02-15 12:05:28,367 |         NEW:|  2GOT002214  | TRHU2405373 | 18964.00 | 22SEE4X139410LE4K6 | 960  | 51063386 | 2022-04-06 
2023-02-15 12:05:28,395 |         NEW:|  2GOT002214  | MRKU9393010 | 18986.00 | 22SEE4X67O0KQ7MQB5 | 960  | 51063387 | 2022-04-06 
2023-02-15 12:05:28,425 |         NEW:|  2GOT002214  | MRKU6502165 | 18987.00 | 22SEE4X9ES4AXZ8HQ3 | 960  | 51063388 | 2022-04-06 
2023-02-15 12:05:28,454 |         NEW:|  2GOT001944  | MRKU9788582 | 18929.00 | 22SEE4T9IL36F56848 | 960  | 51063389 | 2022-04-04 
2023-02-15 12:05:28,486 |         NEW:|  2GOT002007  | MSKU5834104 | 18968.00 | 22SEE4SXGM16TUOFQ0 | 960  | 51063390 | 2022-04-04 
2023-02-15 12:05:28,518 |         NEW:|  2GOT002007  | TEMU3553221 | 18949.00 | 22SEE4SXGG2XFDWIK3 | 960  | 51063391 | 2022-04-04 
2023-02-15 12:05:28,552 |         NEW:|  2GOT001490  | MSKU4338331 | 18951.00 | 22SEE3KGOB568XS927 | 960  | 51063392 | 2022-03-11 
2023-02-15 12:05:28,584 |         NEW:|  2GOT001490  | MSKU5884532 | 18919.00 | 22SEE3KHUN0JG3CBA0 | 960  | 51063393 | 2022-03-11 
2023-02-15 12:05:28,614 |         NEW:|  2GOT001490  | TCKU1095212 | 18952.00 | 22SEE3JOXH24A047D7 | 960  | 51063394 | 2022-03-10 
2023-02-15 12:05:28,651 |         NEW:|  2GOT001490  | MSKU5688057 | 18929.00 | 22SEE3KJ6Q4NU7QPW3 | 960  | 51063395 | 2022-03-11 
2023-02-15 12:05:28,687 |         NEW:|  2GOT001570  | MSKU4093780 | 18966.00 | 22SEE3JJ2Q1BHRO271 | 960  | 51063396 | 2022-03-10 
2023-02-15 12:05:28,720 |         NEW:|  2GOT001570  | MRKU9084618 | 18940.00 | 22SEE3JJ2S4ORNC7Z1 | 960  | 51063397 | 2022-03-10 
2023-02-15 12:05:28,752 |         NEW:|   22367096   | HLXU3538440 | 19248.00 | 22SEE3EWF54PTXEN76 | 1136 | 51063410 | 2022-03-08 
2023-02-15 12:05:28,780 |         NEW:|   78129617   | HAMU1099850 | 18938.00 | 22SEE36KD74W3RYK15 | 960  | 51063414 | 2022-03-03 
2023-02-15 12:05:28,810 |         NEW:| GOTC03464300 | SEGU1214388 | 18432.00 | 22SEE3GVG70AGSQL98 | 1254 | 51063420 | 2022-03-09 
2023-02-15 12:05:28,840 |         NEW:| GOTC03464300 | NYKU3546329 | 17972.00 | 22SEE3F98J1NUOCCT1 | 1155 | 51063421 | 2022-03-08 
2023-02-15 12:05:28,872 |         NEW:| GOTC03002500 | GLDU9387329 | 17978.00 | 22SEE3D76V3RQ9A3E9 | 1155 | 51063422 | 2022-03-07 
2023-02-15 12:05:28,905 |         NEW:| GOTC03002500 | TCLU3166396 | 17956.00 | 22SEE3D52T5CK58878 | 1155 | 51063423 | 2022-03-07 
2023-02-15 12:05:28,935 |         NEW:| GOTC04551800 | BMOU2965154 | 17614.00 | 22SEE4HTWO38YWSRP8 | 1155 | 51063424 | 2022-03-29 
2023-02-15 12:05:28,968 |         NEW:| GOTC04551800 | KKTU8198976 | 17612.00 | 22SEE4IF505GX1K7P3 | 1155 | 51063425 | 2022-03-29 
2023-02-15 12:05:28,997 |         NEW:| GOTC03768300 | NYKU3717627 | 17589.00 | 22SEE3UPR2371PECO8 | 1155 | 51063426 | 2022-03-16 
2023-02-15 12:05:29,027 |         NEW:| GOTC04551800 | TCKU1569420 | 17624.00 | 22SEE4IF501LUG2143 | 1155 | 51063427 | 2022-03-29 
2023-02-15 12:05:29,064 |         NEW:| GOTC04551800 | TCKU1565975 | 17606.00 | 22SEE4IF5N20U12QU7 | 1155 | 51063428 | 2022-03-29 
2023-02-15 12:05:29,096 |         NEW:| GOTC04551800 | KKTU7845276 | 17619.00 | 22SEE4HYS62LBOWGV4 | 1155 | 51063429 | 2022-03-29 
2023-02-15 12:05:29,128 |         NEW:| GOTC04551800 | KKTU7867125 | 17628.00 | 22SEE4IC1K2PP3AAD6 | 1155 | 51063430 | 2022-03-29 
2023-02-15 12:05:29,162 |         NEW:| GOTC04550700 | BSIU3118273 | 17619.00 | 22SEE4IH1P3E2G0JL0 | 1155 | 51063431 | 2022-03-29 
2023-02-15 12:05:29,191 |         NEW:| GOTC04550700 | NYKU3595299 | 17621.00 | 22SEE4IMVQ4UGMSRK2 | 1155 | 51063432 | 2022-03-29 
2023-02-15 12:05:29,222 |         NEW:| GOTC03464300 | GCXU2268470 | 17605.00 | 22SEE3EXC33Q14G8H7 | 1155 | 51063433 | 2022-03-08 
2023-02-15 12:05:29,249 |         NEW:| GOTC03464300 | DFSU1691831 | 17625.00 | 22SEE3EYYP15ZCMMT0 | 1155 | 51063434 | 2022-03-08 
2023-02-15 12:05:29,286 |         NEW:| GOTC03464300 | NYKU9745420 | 17618.00 | 22SEE3EYYU5B7EIDO0 | 1155 | 51063435 | 2022-03-08 
2023-02-15 12:05:29,315 |         NEW:| GOTC03464300 | SEGU1400675 | 17594.00 | 22SEE3F56O2S7DA4I1 | 1155 | 51063436 | 2022-03-08 
2023-02-15 12:05:29,345 |         NEW:| GOTC03465400 | CAIU2902135 | 17592.00 | 22SEE3F5613BUW4AT2 | 1155 | 51063437 | 2022-03-08 
2023-02-15 12:05:29,376 |         NEW:| GOTC03465400 | TGBU3234029 | 17670.00 | 22SEE3F56B17U20472 | 1155 | 51063438 | 2022-03-08 
2023-02-15 12:05:29,406 |         NEW:| GOTC03465400 | TEMU2846020 | 17680.00 | 22SEE3H4IO2HD0S1L5 | 1155 | 51063439 | 2022-03-09 
2023-02-15 12:05:29,439 |         NEW:| GOTC03465400 | KKTU7951637 | 17658.00 | 22SEE3F64C0KR4OKC9 | 1155 | 51063440 | 2022-03-08 
2023-02-15 12:05:29,471 |         NEW:| GOTC03465400 | NYKU3596700 | 17661.00 | 22SEE3F72O0KORYNZ2 | 1155 | 51063441 | 2022-03-08 
2023-02-15 12:05:29,502 |         NEW:| GOTC03465400 | KKTU8068150 | 17613.00 | 22SEE3UMOK4L1L8QN1 | 1155 | 51063442 | 2022-03-16 
2023-02-15 12:05:29,534 |         NEW:| GOTC03847800 | TCKU3283970 | 17601.00 | 22SEE3VHTJ3ZHY6H54 | 1155 | 51063443 | 2022-03-17 
2023-02-15 12:05:29,566 |         NEW:| GOTC03768300 | KKTU8103292 | 17598.00 | 22SEE3UPR61VORCJH1 | 1155 | 51063444 | 2022-03-16 
2023-02-15 12:05:29,597 |         NEW:| GOTC03768300 | FCIU4787635 | 17591.00 | 22SEE3XSV433PU4398 | 1155 | 51063445 | 2022-03-18 
2023-02-15 12:05:29,630 |         NEW:| GOTC03766800 | CXDU2473615 | 17595.00 | 22SEE3XK3F5DOU8537 | 1155 | 51063446 | 2022-03-18 
2023-02-15 12:05:29,661 |         NEW:| GOTC03766800 | FTAU1309550 | 17600.00 | 22SEE3XTPM5NPXY9E9 | 1155 | 51063447 | 2022-03-18 
2023-02-15 12:05:29,698 |         NEW:| GOTC03003600 | NYKU3582861 | 17620.00 | 22SEE3D2YU5C3H8NT0 | 1155 | 51063448 | 2022-03-07 
2023-02-15 12:05:29,726 |         NEW:| GOTC03466500 | NYKU3383140 | 18013.00 | 22SEE3RQ2S0OII0GW0 | 1155 | 51063449 | 2022-03-15 
2023-02-15 12:05:29,758 |         NEW:| GOTC03768300 | TEMU5127077 | 19360.12 | 22SEE3XFRR27U6KQY0 | 1237 | 51063450 | 2022-03-18 
2023-02-15 12:05:29,789 |         NEW:| GOTC03467600 | MOAU6755126 | 18005.00 | 22SEE3QP5Q4GXNE821 | 1155 | 51063451 | 2022-03-14 
2023-02-15 12:05:29,820 |         NEW:| GOTC03468700 | BMOU2934528 | 17975.00 | 22SEE3F98F17MMSOC1 | 1155 | 51063452 | 2022-03-08 
2023-02-15 12:05:29,852 |         NEW:| GOTC03766800 | KKTU8254766 | 17695.64 | 22SEE43ORW5Q7L6G76 | 1222 | 51063454 | 2022-03-21 
2023-02-15 12:05:29,883 |         NEW:| GOTC03759300 | KKTU8081716 | 16721.00 | 22SEE3TZV74HHI41T7 | 840  | 51063456 | 2022-03-16 
2023-02-15 12:05:29,919 |         NEW:| GOTC03371700 | FCIU4549004 | 16927.00 | 22SEE3E3OZ4OEK8EN5 | 2310 | 51063457 | 2022-03-07 
2023-02-15 12:05:29,955 |         NEW:| GOTC03370600 | TRHU3201522 | 17135.00 | 22SEE3DXUN4CILA8X3 | 2310 | 51063471 | 2022-03-07 
2023-02-15 12:05:29,989 |         NEW:| GOTC04990800 | BMOU1498203 | 17118.00 | 22SEE4XJC52M5EC5V9 | 2310 | 51063472 | 2022-04-06 
2023-02-15 12:05:30,016 |         NEW:| GOTC03758900 | FCIU4543834 | 17150.00 | 22SEE3SHWC24NQA6S5 | 2310 | 51063473 | 2022-03-15 
2023-02-15 12:05:30,049 |         NEW:| GOTC03374300 | TCLU7379569 | 16964.22 | 22SEE3FAAN3WEDS933 | 2313 | 51063474 | 2022-03-08 
2023-02-15 12:05:30,077 |         NEW:| GOTC02154500 | TRHU7069456 | 19183.67 | 22SEE2EV1P5LRCUA96 | 1209 | 51063477 | 2022-02-16 
2023-02-15 12:05:30,110 |         NEW:| GOTC04550700 | TRLU9730835 | 19542.00 | 22SEE4K7MA5LPFY0K6 | 2016 | 51063507 | 2022-03-30 
2023-02-15 12:05:30,141 |         NEW:| GOTC02502900 | TRHU3774714 | 17382.00 | 22SEE2PGBG36Y2U0I9 | 1561 | 51063508 | 2022-02-22 
2023-02-15 12:05:30,173 |         NEW:| GOTC02536900 | TEMU5359088 | 17120.00 | 22SEE2RHW706OQ42A3 | 1764 | 51063509 | 2022-02-23 
2023-02-15 12:05:30,211 |         NEW:| GOTC03369700 | TCKU1596662 | 17132.00 | 22SEE3EWF84C4VO2V6 | 2310 | 51063514 | 2022-03-08 
2023-02-15 12:05:30,243 |         NEW:| GOTC03373900 | SEGU1951343 | 17140.00 | 22SEE3DS0N3F15QNB6 | 2310 | 51063515 | 2022-03-07 
2023-02-15 12:05:30,301 |         NEW:| GOTC03372800 | MOAU6737499 | 16927.00 | 22SEE3DZHS1Y898RL0 | 2310 | 51063516 | 2022-03-07 
2023-02-15 12:05:30,340 |         NEW:| GOTC03367500 | DRYU2883421 | 16939.00 | 22SEE3DYZD42MWU7I3 | 2310 | 51063517 | 2022-03-07 
2023-02-15 12:05:30,379 |         NEW:| GOTC03757800 | TEMU4785978 | 18581.00 | 22SEE435EB0J8P81H6 | 3360 | 51063518 | 2022-03-21 
2023-02-15 12:05:30,414 |         NEW:| GOTC02115900 | TRHU2363431 | 16933.00 | 22SEE2E83E33Y9GAD5 | 2310 | 51063519 | 2022-02-16 
2023-02-15 12:05:30,459 |         NEW:| GOTC03748800 | KKTU7761067 | 19557.00 | 22SEE43AV75P0O63Z6 | 3360 | 51063520 | 2022-03-21 
2023-02-15 12:05:30,504 |         NEW:| 22948207638  | MEDU3769178 | 17612.00 | 22SEE3KHVC27650RC2 | 1155 | 51063528 | 2022-03-11 
2023-02-15 12:05:30,543 |         NEW:| GOTC07216900 | CRSU1407039 | 16927.77 | 22SEE735AT3SXQA5P2 | 1050 | 51063581 | 2022-05-18 
2023-02-15 12:05:30,580 |         NEW:| GOTC04681500 | TRHU2947456 | 15543.37 | 22SEE4MB870GRBQMY3 | 913  | 51063582 | 2022-03-31 
2023-02-15 12:05:30,612 |         NEW:| GOTC03019600 | TCNU8280691 | 18580.00 | 22SEE30UQ30WUVCEK0 | 1395 | 51063587 | 2022-02-28 
2023-02-15 12:05:30,642 |         NEW:|  2GOT002943  | MRKU9449824 | 18937.00 | 22SEE6OCMC4PEIOBW8 | 960  | 51063599 | 2022-05-10 
2023-02-15 12:05:30,671 |         NEW:|  2GOT002943  | TCKU1441064 | 18939.00 | 22SEE6ODJV3L1UKR25 | 960  | 51063600 | 2022-05-10 
2023-02-15 12:05:30,701 |         NEW:|  2GOT002943  | TCKU1192629 | 18935.00 | 22SEE6OCMI2L9DUL47 | 960  | 51063601 | 2022-05-10 
2023-02-15 12:05:30,730 |         NEW:|  2GOT002943  | MSKU4247479 | 18936.00 | 22SEE6OFAA1LHZG832 | 960  | 51063602 | 2022-05-10 
2023-02-15 12:05:30,754 |         NEW:|  2GOT002948  | TGHU0149877 | 18940.00 | 22SEE6O3A74O38GNU0 | 960  | 51063603 | 2022-05-10 
2023-02-15 12:05:30,785 |         NEW:|  2GOT002813  | MRSU0287920 | 18978.00 | 22SEE6AXR02QIV8N85 | 960  | 51063604 | 2022-05-03 
2023-02-15 12:05:30,813 |         NEW:|  2GOT002813  | MRKU8249478 | 18965.00 | 22SEE6BI7A0ZAVEEQ6 | 960  | 51063605 | 2022-05-03 
2023-02-15 12:05:30,836 |         NEW:|  2GOT002663  | MSKU7352950 | 17963.00 | 22SEE5Y1QB36DOY8W0 | 1155 | 51063606 | 2022-04-26 
2023-02-15 12:05:30,868 |         NEW:|  2GOT002354  | HASU1421295 | 18961.00 | 22SEE59L5Y4BS3Y800 | 960  | 51063607 | 2022-04-13 
2023-02-15 12:05:30,904 |         NEW:|  2GOT002813  | MSKU3665941 | 18969.00 | 22SEE6B7IA39FXA6Y8 | 960  | 51063608 | 2022-05-03 
2023-02-15 12:05:30,933 |         NEW:|  2GOT002813  | MSKU5572494 | 18959.00 | 22SEE6AT9Z2V42GLI2 | 960  | 51063609 | 2022-05-03 
2023-02-15 12:05:30,967 |         NEW:|  2GOT002948  | MSKU7889050 | 18937.00 | 22SEE6O89G48N46GD2 | 960  | 51063610 | 2022-05-10 
2023-02-15 12:05:31,008 |         NEW:|  2GOT002948  | MSKU4468042 | 18925.00 | 22SEE6O89L5UTHOCS9 | 960  | 51063611 | 2022-05-10 
2023-02-15 12:05:31,045 |         NEW:|  2GOT004442  | MSKU5606125 | 18936.00 | 22SEE9YUVD346XELN5 | 960  | 51063612 | 2022-07-13 
2023-02-15 12:05:31,079 |         NEW:|  2GOT004442  | MSKU4333556 | 18936.00 | 22SEE9YPMM5NCP0MB5 | 960  | 51063613 | 2022-07-13 
2023-02-15 12:05:31,108 |         NEW:|  2GOT004442  | MSKU2585498 | 18936.00 | 22SEE9YXJP2AESGAG8 | 960  | 51063614 | 2022-07-13 
2023-02-15 12:05:31,139 |         NEW:|  2GOT004442  | SUDU7672177 | 18936.00 | 22SEE9YTWK57JUE7F0 | 960  | 51063615 | 2022-07-13 
2023-02-15 12:05:31,169 |         NEW:|  2GOT002007  | TLLU2323740 | 18961.00 | 22SEE4SXGA4I8D20M9 | 960  | 51063616 | 2022-04-04 
2023-02-15 12:05:31,201 |         NEW:|  2GOT002007  | MRKU6851681 | 18952.00 | 22SEE4SXG706BL2BS3 | 960  | 51063617 | 2022-04-04 
2023-02-15 12:05:31,235 |         NEW:|  2GOT002007  | MRKU9696336 | 18945.00 | 22SEE4SXG312HDWFM9 | 960  | 51063618 | 2022-04-04 
2023-02-15 12:05:31,268 |         NEW:|  2GOT002009  | TCKU2243504 | 18947.00 | 22SEE4SZ6K0OULAKK6 | 960  | 51063619 | 2022-04-04 
2023-02-15 12:05:31,304 |         NEW:|  2GOT002009  | MSKU5950470 | 18938.00 | 22SEE4SXJE2Q15QA94 | 960  | 51063620 | 2022-04-04 
2023-02-15 12:05:31,337 |         NEW:|  2GOT002009  | MSKU5737146 | 18928.00 | 22SEE4SZ6L4C1N0IK5 | 960  | 51063621 | 2022-04-04 
2023-02-15 12:05:31,368 |         NEW:|  2GOT002009  | MRKU9427722 | 18938.00 | 22SEE4SZ6P2RKH4DJ0 | 960  | 51063622 | 2022-04-04 
2023-02-15 12:05:31,395 |         NEW:|  2GOT002009  | TGHU1667470 | 18946.00 | 22SEE4T3QV358UO3Y5 | 960  | 51063623 | 2022-04-04 
2023-02-15 12:05:31,429 |         NEW:|  2GOT001954  | MRKU9278125 | 18988.00 | 22SEE4YOU021WZU2F6 | 960  | 51063624 | 2022-04-07 
2023-02-15 12:05:31,459 |         NEW:|  2GOT001954  | PONU0083295 | 18954.00 | 22SEE4YHOZ0FI3EI72 | 960  | 51063625 | 2022-04-07 
2023-02-15 12:05:31,492 |         NEW:|  2GOT001954  | SUDU1780195 | 18989.00 | 22SEE4YI5U3Z4GMDK9 | 960  | 51063626 | 2022-04-07 
2023-02-15 12:05:31,521 |         NEW:|  2GOT001943  | TLLU2342652 | 19091.00 | 22SEE4G8353AB3I157 | 1180 | 51063627 | 2022-03-28 
2023-02-15 12:05:31,557 |         NEW:|  2GOT001954  | MSKU3960037 | 18975.00 | 22SEE4YNB42Y44GN37 | 960  | 51063628 | 2022-04-07 
2023-02-15 12:05:31,586 |         NEW:|  2GOT001954  | MRKU8414741 | 18988.00 | 22SEE4YNB75Y2OAOX6 | 960  | 51063629 | 2022-04-07 
2023-02-15 12:05:31,613 |         NEW:|  2GOT001944  | SUDU7669419 | 18935.00 | 22SEE4T6HB0VOQ4830 | 960  | 51063630 | 2022-04-04 
2023-02-15 12:05:31,644 |         NEW:|  2GOT001944  | MSKU2863285 | 18939.00 | 22SEE4TDIO5GI9CMN7 | 960  | 51063631 | 2022-04-04 
2023-02-15 12:05:31,678 |         NEW:|  2GOT001944  | CNIU1158978 | 18962.00 | 22SEE4TE902MCK43X8 | 960  | 51063632 | 2022-04-04 
2023-02-15 12:05:31,707 |         NEW:|  2GOT001944  | TCKU1118853 | 18932.00 | 22SEE4TDIO1N16E4B1 | 960  | 51063633 | 2022-04-04 
2023-02-15 12:05:31,738 |         NEW:|  2GOT001944  | HASU1017880 | 18957.00 | 22SEE4TEZO2DMNA7R6 | 960  | 51063634 | 2022-04-04 
2023-02-15 12:05:31,772 |         NEW:|  2GOT001570  | MRKU7254084 | 18961.00 | 22SEE3J1ZO4928WON0 | 960  | 51063635 | 2022-03-10 
2023-02-15 12:05:31,806 |         NEW:|  2GOT001570  | HASU1206630 | 18923.00 | 22SEE3JJ2L2LQOCMW0 | 960  | 51063636 | 2022-03-10 
2023-02-15 12:05:31,838 |         NEW:|  2GOT001499  | MSKU2453357 | 18935.00 | 22SEE3KAHP20U44HM7 | 960  | 51063637 | 2022-03-11 
2023-02-15 12:05:31,871 |         NEW:|  2GOT001499  | TEMU5104699 | 18936.00 | 22SEE3PXUJ1GAWG199 | 960  | 51063638 | 2022-03-14 
2023-02-15 12:05:31,903 |         NEW:|  2GOT001499  | TRHU3990950 | 18945.00 | 22SEE3KP2L4WAHMO71 | 960  | 51063639 | 2022-03-11 
2023-02-15 12:05:31,933 |         NEW:|  2GOT001499  | MSKU7010618 | 18950.00 | 22SEE3KP3H2A3P0CM1 | 960  | 51063640 | 2022-03-11 
2023-02-15 12:05:31,958 |         NEW:|  2GOT001515  | SUDU7854232 | 13660.00 | 22SEE3FEEP3X9U0091 | 990  | 51063641 | 2022-03-08 
2023-02-15 12:05:31,989 |         NEW:|  2GOT001495  | MRKU8250674 | 17194.12 | 22SEE3HSLQ5JHA47L2 | 1102 | 51063642 | 2022-03-09 
2023-02-15 12:05:32,019 |         NEW:| GOTC03742900 | NYKU0739094 | 18963.60 | 22SEE3ZIFQ4MG44LW0 | 1279 | 51063650 | 2022-03-19 
2023-02-15 12:05:32,050 |         NEW:| GOTC04603600 | BEAU2748410 | 18015.00 | 22SEE4JPR81OCTE777 | 1155 | 51063653 | 2022-03-30 
2023-02-15 12:05:32,079 |         NEW:| GOTC09759900 | TEMU0607983 | 15241.62 | 22SEE9U6LG22R7W9H0 | 974  | 51063654 | 2022-07-11 
2023-02-15 12:05:32,119 |         NEW:|   16681775   | HLXU1352287 | 17221.48 | 22SEE304YI4UEJ8OC0 | 1022 | 51063670 | 2022-02-28 
2023-02-15 12:05:32,156 |         NEW:| GOTC03746600 | TCLU8843247 | 19277.92 | 22SEE3XIIN3DTUUIQ4 | 1237 | 51063688 | 2022-03-18 
2023-02-15 12:05:32,191 |         NEW:| GOTC04977600 | NYKU9838101 | 17638.00 | 22SEE4USDC0X3AEGF3 | 1241 | 51063724 | 2022-04-05 
2023-02-15 12:05:32,233 |         NEW:| GOTC04977600 | TRHU1667682 | 15990.93 | 22SEE4UQFH4YEKSCE6 | 892  | 51063725 | 2022-04-05 
2023-02-15 12:05:32,271 |         NEW:|   99118768   | HLXU1099203 | 13425.00 | 22SEE3QU8K0LMGGIM8 | 680  | 51063739 | 2022-03-14 
2023-02-15 12:05:32,302 |         NEW:|  2GOT001573  | MRSU0111593 | 17217.00 |                    | 984  | 51063742 | 2022-03-10 
2023-02-15 12:05:32,340 |         NEW:|   13375182   | UACU3617098 | 14529.44 | 22SEE4FYRH5DVYMLD8 | 858  | 51063745 | 2022-03-28 
2023-02-15 12:05:32,369 |         NEW:| 22948211814  | TCLU6835371 | 17357.00 | 22SEE3PVCS0EHCWGD1 | 880  | 51063746 | 2022-03-14 
2023-02-15 12:05:32,396 |         NEW:|  2GOT001386  | MRKU7685815 | 13013.00 |                    | 900  | 51063747 | 2022-03-04 
2023-02-15 12:05:32,424 |         NEW:|  2GOT002117  | MRKU6755543 | 16659.00 |                    | 928  | 51063748 | 2022-04-04 
2023-02-15 12:05:32,454 |         NEW:| GOTC02605600 | TRHU6675398 | 19612.00 | 22SEE2P71I2GMSCCY0 | 1196 | 51063811 | 2022-02-22 
2023-02-15 12:05:32,492 |         NEW:|  2GOT002011  | MRKU7843417 | 18960.00 | 22SEE4MCNB4YAXYIM8 | 960  | 51063848 | 2022-03-31 
2023-02-15 12:05:32,532 |         NEW:|  2GOT002011  | MSKU7368324 | 17604.00 | 22SEE4LJML1L8IMKD0 | 1155 | 51063851 | 2022-03-31 
2023-02-15 12:05:32,574 |         NEW:|  2GOT002115  | SUDU7689288 | 15942.00 | 22SEE4TLJL1WAF2080 | 972  | 51063852 | 2022-04-04 
2023-02-15 12:05:32,612 |         NEW:|  2GOT002115  | MRKU9058990 | 19482.00 | 22SEE4XHDG3OOQS2Z2 | 2016 | 51063853 | 2022-04-06 
2023-02-15 12:05:32,662 |         NEW:|  2GOT002115  | MSKU4134132 | 19458.00 | 22SEE4YCUT5UROEKC3 | 2016 | 51063856 | 2022-04-07 
2023-02-15 12:05:32,702 |         NEW:|  2GOT002489  | HASU1253632 | 15945.00 | 22SEE5NHKV3H154B53 | 972  | 51063873 | 2022-04-20 
2023-02-15 12:05:32,740 |         NEW:|  2GOT002489  | SUDU1817946 | 15964.00 | 22SEE5NEGT5QG3K2Z7 | 972  | 51063874 | 2022-04-20 
2023-02-15 12:05:32,787 |         NEW:|  2GOT002489  | MSKU4111862 | 19546.00 | 22SEE5NEGO544AM7A0 | 2016 | 51063875 | 2022-04-20 
2023-02-15 12:05:32,829 |         NEW:|  2GOT002655  | MSKU3160796 | 19568.96 | 22SEE5XPS629ZYUQ98 | 2016 | 51063876 | 2022-04-26 
2023-02-15 12:05:32,864 |         NEW:|  2GOT002489  | TCLU2388423 | 19525.00 | 22SEE5N0JF16GMAO04 | 2016 | 51063877 | 2022-04-20 
2023-02-15 12:05:32,899 |         NEW:|  2GOT002489  | TEMU1505158 | 19561.00 | 22SEE5N0JE5XZG68Z1 | 2016 | 51063880 | 2022-04-20 
2023-02-15 12:05:32,927 |         NEW:|  2GOT002011  | MSKU5883480 | 15919.00 | 22SEE4KL652CR5EOF3 | 972  | 51063881 | 2022-03-30 
2023-02-15 12:05:32,970 |         NEW:| GOTC02172500 | TCLU8528327 | 18892.79 | 22SEE2ETFZ219Y4RM5 | 1215 | 51063887 | 2022-02-16 
2023-02-15 12:05:33,008 |         NEW:| GOTC04554400 | FBIU0345309 | 15699.53 | 22SEE4GP9V4YI0OM06 | 1244 | 51063900 | 2022-03-28 
2023-02-15 12:05:33,040 |         NEW:| GOTC02594600 | TRHU2568869 | 16956.00 | 22SEE2UUYT40VNWRO0 | 2310 | 51063904 | 2022-02-25 
2023-02-15 12:05:33,076 |         NEW:| GOTC02951300 | TGBU3282937 | 16898.00 | 22SEE3EZCL3MX0WM50 | 2310 | 51063905 | 2022-03-08 
2023-02-15 12:05:33,112 |         NEW:| GOTC02596800 | GLDU9335393 | 16870.00 | 22SEE2P4ND17QVUKJ4 | 2310 | 51063906 | 2022-02-22 
2023-02-15 12:05:33,152 |         NEW:| GOTC02953500 | TRHU1929437 | 15713.23 | 22SEE30UR859GBEC37 | 2167 | 51063907 | 2022-02-28 
2023-02-15 12:05:33,189 |         NEW:| GOTC02593500 | NYKU9897022 | 16891.00 | 22SEE2UNC64KT8EHJ8 | 2310 | 51063908 | 2022-02-25 
2023-02-15 12:05:33,226 |         NEW:| GOTC02952400 | TEMU4460463 | 16943.00 | 22SEE2UIG53305Y307 | 2310 | 51063910 | 2022-02-25 
2023-02-15 12:05:33,263 |         NEW:| GOTC02964700 | FTAU1266016 | 16744.00 | 22SEE30I7K5VQKSJK5 | 2310 | 51063911 | 2022-02-28 
2023-02-15 12:05:33,318 |         NEW:|   78129537   | HLXU3395734 | 15430.43 | 22SEE3CYQR3B5GAII6 | 1225 | 51063918 | 2022-03-07 
2023-02-15 12:05:33,368 |         NEW:| GOTC03951400 | NYKU3831368 | 13527.00 | 22SEE3U20Z3SMH0RJ4 | 1020 | 51063919 | 2022-03-16 
2023-02-15 12:05:33,416 |         NEW:| GOTC02604500 | ONEU0328070 | 19609.46 | 22SEE2RD4A0CH3IQS0 | 1175 | 51063931 | 2022-02-23 
2023-02-15 12:05:33,502 |         NEW:|   95052793   | FCIU7339700 | 18831.74 | 22SEE2DX8Q1HDT0512 | 1321 | 51063942 | 2022-02-16 
2023-02-15 12:05:33,548 |         NEW:| GOTC02158900 | ONEU0287854 | 20492.99 | 22SEE2EJUT0L0NQKZ0 | 987  | 51063943 | 2022-02-16 
2023-02-15 12:05:33,599 |         NEW:| GOTC03744400 | SEGU5525270 | 20316.17 | 22SEE435EA3FHWS4J9 | 1197 | 51063944 | 2022-03-21 
2023-02-15 12:05:33,646 |         NEW:|  2GOT003617  | MRKU8343632 | 16321.20 | 22SEE87JB64KF7OLH0 | 2310 | 51063950 | 2022-06-09 
2023-02-15 12:05:33,684 |         NEW:|  2GOT003614  | MSKU3121423 | 16720.00 | 22SEE85R3R10G7QLP8 | 1155 | 51063951 | 2022-06-08 
2023-02-15 12:05:33,733 |         NEW:|  2GOT003623  | MRKU9330429 | 16721.00 | 22SEE83X3Y50O3IBO8 | 1155 | 51063952 | 2022-06-07 
2023-02-15 12:05:33,773 |         NEW:|  2GOT002941  | MRKU8560746 | 17881.00 | 22SEE6P71K0RE2MEJ0 | 1155 | 51063953 | 2022-05-11 
2023-02-15 12:05:33,809 |         NEW:|  2GOT002950  | MSKU3419300 | 17886.00 | 22SEE6PETD4MUN6OR0 | 1155 | 51063954 | 2022-05-11 
2023-02-15 12:05:33,842 |         NEW:|  2GOT003815  | MRSU0275766 | 17898.98 | 22SEE8F0MH31UIIC89 | 1155 | 51063955 | 2022-06-13 
